trip_id,trip_date,trip_day,is_weekend,trip_hour,weather,pickup_city,pickup_location,drop_location,cab_type,distance_km,travel_time_min,fare,fuel_cost,profit,payment_method,driver_id,driver_rating,customer_rating,surge_multiplier
8804,2025-08-24,Sunday,1,5,Cloudy,Hyderabad,Hitech City,Miyapur,Mini,6.32,15,75.84,25.28,50.56,Cash,1379,3.8,3.2,1.0
8805,2025-12-13,Saturday,1,17,Sunny,Hyderabad,Dilsukhnagar,Rajiv Gandhi International Airport,SUV,17.46,41,349.2,122.22,226.98,UPI,1427,4.6,4.3,1.0
8806,2026-01-22,Thursday,0,14,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Banjara Hills,Bike,19.1,45,152.8,38.2,114.6,Cash,1280,3.8,3.9,1.0
8807,2026-04-18,Saturday,1,17,Sunny,Hyderabad,Hitech City,Charminar,Auto,13.77,33,137.7,41.31,96.39,Cash,1377,4.0,5.0,1.0
8808,2026-02-05,Thursday,0,4,Rainy,Hyderabad,Miyapur,Kukatpally,SUV,4.62,11,110.88,32.34,78.54,Wallet,1402,3.7,4.7,1.2
8809,2025-10-27,Monday,0,12,Sunny,Hyderabad,Miyapur,LB Nagar,Sedan,26.71,64,427.36,133.55,293.81,Wallet,1394,4.8,3.3,1.0
8810,2025-12-13,Saturday,1,6,Sunny,Hyderabad,Secunderabad,Hitech City,Bike,12.87,30,102.96,25.74,77.22,Cash,1092,4.6,4.0,1.0
8811,2026-07-26,Sunday,1,12,Cloudy,Hyderabad,Banjara Hills,Charminar,Sedan,6.79,16,108.64,33.95,74.69,Wallet,1169,4.3,4.4,1.0
8812,2026-06-17,Wednesday,0,19,Rainy,Hyderabad,Jubilee Hills,Hitech City,Sedan,3.4,8,92.48,17.0,75.48,UPI,1229,4.6,3.5,1.7
8813,2026-06-06,Saturday,1,12,Rainy,Hyderabad,Charminar,Uppal,Sedan,10.22,24,196.22,51.1,145.12,Credit Card,1053,4.9,3.0,1.2
8814,2025-12-25,Thursday,0,6,Cloudy,Hyderabad,Charminar,Madhapur,Bike,13.05,31,104.4,26.1,78.3,Cash,1231,4.7,4.5,1.0
8815,2025-08-12,Tuesday,0,11,Sunny,Hyderabad,Dilsukhnagar,Charminar,Sedan,5.37,12,85.92,26.85,59.07,Debit Card,1290,3.6,4.4,1.0
8816,2026-04-29,Wednesday,0,16,Cloudy,Hyderabad,Kukatpally,Secunderabad,SUV,12.12,29,242.4,84.84,157.56,Cash,1243,4.5,4.8,1.0
8817,2025-10-31,Friday,0,20,Rainy,Hyderabad,Banjara Hills,Miyapur,Sedan,12.84,30,349.25,64.2,285.05,Cash,1213,4.2,4.6,1.7
8818,2026-06-24,Wednesday,0,19,Cloudy,Hyderabad,Jubilee Hills,Madhapur,Mini,2.4,5,43.2,9.6,33.6,Cash,1477,3.9,3.7,1.5
8819,2026-05-19,Tuesday,0,8,Rainy,Hyderabad,Hitech City,Ameerpet,Mini,7.58,18,154.63,30.32,124.31,Credit Card,1134,3.9,4.4,1.7
8820,2025-10-03,Friday,0,20,Rainy,Hyderabad,Madhapur,Jubilee Hills,Bike,2.4,5,32.64,4.8,27.84,Cash,1026,3.8,4.2,1.7
8821,2025-11-27,Thursday,0,21,Cloudy,Hyderabad,Gachibowli,Hitech City,SUV,3.03,7,90.9,21.21,69.69,UPI,1241,4.2,3.0,1.5
8822,2026-04-20,Monday,0,13,Rainy,Hyderabad,Madhapur,Begumpet,SUV,8.0,19,192.0,56.0,136.0,UPI,1398,4.4,3.5,1.2
8823,2025-12-09,Tuesday,0,18,Cloudy,Hyderabad,Charminar,LB Nagar,Auto,8.42,20,126.3,25.26,101.04,Credit Card,1152,3.8,3.6,1.5
8824,2025-12-02,Tuesday,0,8,Sunny,Hyderabad,Ameerpet,Miyapur,Sedan,11.79,28,282.96,58.95,224.01,Credit Card,1363,4.1,3.3,1.5
8825,2025-09-13,Saturday,1,10,Sunny,Hyderabad,Ameerpet,Gachibowli,Auto,10.56,25,158.4,31.68,126.72,UPI,1406,4.8,4.0,1.5
8826,2026-03-17,Tuesday,0,11,Rainy,Hyderabad,Rajiv Gandhi International Airport,Miyapur,SUV,29.45,70,706.8,206.15,500.65,Wallet,1431,4.7,4.0,1.2
8827,2026-04-09,Thursday,0,8,Rainy,Hyderabad,Ameerpet,Charminar,Sedan,8.86,21,240.99,44.3,196.69,Credit Card,1315,4.9,3.7,1.7
8828,2026-02-13,Friday,0,7,Sunny,Hyderabad,Secunderabad,Jubilee Hills,Mini,9.72,23,116.64,38.88,77.76,Credit Card,1190,4.5,3.3,1.0
8829,2025-10-02,Thursday,0,18,Sunny,Hyderabad,Rajiv Gandhi International Airport,Kukatpally,Auto,28.34,68,425.1,85.02,340.08,Debit Card,1372,3.9,3.6,1.5
8830,2025-09-08,Monday,0,8,Sunny,Hyderabad,Charminar,LB Nagar,SUV,8.42,20,252.6,58.94,193.66,UPI,1410,4.1,3.3,1.5
8831,2026-01-02,Friday,0,21,Sunny,Hyderabad,Madhapur,Hitech City,Auto,1.61,3,24.15,4.83,19.32,Debit Card,1120,4.4,4.9,1.5
8832,2025-09-16,Tuesday,0,22,Rainy,Hyderabad,Madhapur,Miyapur,Bike,6.56,15,62.98,13.12,49.86,Cash,1369,4.7,4.7,1.2
8833,2026-06-29,Monday,0,7,Rainy,Hyderabad,Hitech City,Madhapur,Mini,1.61,3,23.18,6.44,16.74,Cash,1310,4.7,4.6,1.2
8834,2025-12-10,Wednesday,0,8,Sunny,Hyderabad,Madhapur,Banjara Hills,Mini,6.43,15,115.74,25.72,90.02,Wallet,1343,4.5,3.6,1.5
8835,2025-10-14,Tuesday,0,6,Rainy,Hyderabad,Dilsukhnagar,Ameerpet,SUV,11.12,26,266.88,77.84,189.04,Wallet,1255,4.3,3.3,1.2
8836,2025-08-15,Friday,0,14,Cloudy,Hyderabad,Begumpet,Dilsukhnagar,Auto,10.36,24,103.6,31.08,72.52,Wallet,1402,3.5,4.7,1.0
8837,2025-10-27,Monday,0,23,Rainy,Hyderabad,Miyapur,Jubilee Hills,SUV,8.94,21,214.56,62.58,151.98,Credit Card,1413,3.5,4.5,1.2
8838,2026-07-30,Thursday,0,17,Rainy,Hyderabad,Charminar,Gachibowli,Mini,15.94,38,229.54,63.76,165.78,UPI,1147,3.8,4.9,1.2
8839,2026-05-29,Friday,0,16,Cloudy,Hyderabad,Kukatpally,Secunderabad,SUV,12.12,29,242.4,84.84,157.56,Debit Card,1118,4.9,3.7,1.0
8840,2026-03-14,Saturday,1,20,Rainy,Hyderabad,Dilsukhnagar,Hitech City,Auto,17.72,42,301.24,53.16,248.08,Wallet,1315,4.1,3.3,1.7
8841,2026-01-25,Sunday,1,11,Rainy,Hyderabad,Jubilee Hills,Charminar,Bike,10.65,25,102.24,21.3,80.94,Credit Card,1495,4.3,3.9,1.2
8842,2025-10-04,Saturday,1,8,Sunny,Hyderabad,Uppal,Gachibowli,Sedan,22.65,54,543.6,113.25,430.35,Debit Card,1111,4.4,4.0,1.5
8843,2026-05-02,Saturday,1,5,Sunny,Hyderabad,Ameerpet,Dilsukhnagar,Auto,11.12,26,111.2,33.36,77.84,Cash,1184,3.5,3.9,1.0
8844,2026-05-18,Monday,0,15,Rainy,Hyderabad,Gachibowli,Madhapur,Auto,4.62,11,55.44,13.86,41.58,UPI,1336,4.9,4.1,1.2
8845,2025-08-08,Friday,0,9,Rainy,Hyderabad,Rajiv Gandhi International Airport,LB Nagar,Auto,17.51,42,297.67,52.53,245.14,UPI,1364,4.6,4.1,1.7
8846,2025-09-09,Tuesday,0,18,Sunny,Hyderabad,LB Nagar,Charminar,SUV,8.42,20,252.6,58.94,193.66,Cash,1097,3.6,4.9,1.5
8847,2026-02-17,Tuesday,0,11,Sunny,Hyderabad,Jubilee Hills,Dilsukhnagar,Bike,14.35,34,114.8,28.7,86.1,Wallet,1356,4.5,3.7,1.0
8848,2026-02-15,Sunday,1,8,Rainy,Hyderabad,Charminar,Madhapur,Sedan,13.05,31,354.96,65.25,289.71,Cash,1084,4.7,3.8,1.7
8849,2026-02-06,Friday,0,17,Cloudy,Hyderabad,Ameerpet,LB Nagar,Mini,15.0,36,180.0,60.0,120.0,Credit Card,1406,4.4,4.9,1.0
8850,2026-02-20,Friday,0,18,Sunny,Hyderabad,Miyapur,Hitech City,SUV,6.32,15,189.6,44.24,145.36,Cash,1139,4.1,4.1,1.5
8851,2025-12-31,Wednesday,0,7,Sunny,Hyderabad,Madhapur,Begumpet,Mini,8.0,19,96.0,32.0,64.0,Cash,1026,4.4,4.1,1.0
8852,2026-04-25,Saturday,1,18,Rainy,Hyderabad,Rajiv Gandhi International Airport,Charminar,Bike,14.26,34,193.94,28.52,165.42,Cash,1068,4.3,4.4,1.7
8853,2026-05-25,Monday,0,18,Rainy,Hyderabad,Rajiv Gandhi International Airport,Charminar,Sedan,14.26,34,387.87,71.3,316.57,Debit Card,1474,4.5,3.0,1.7
8854,2026-05-11,Monday,0,5,Cloudy,Hyderabad,Hitech City,Madhapur,Auto,1.61,3,16.1,4.83,11.27,Credit Card,1298,3.9,3.3,1.0
8855,2026-02-27,Friday,0,17,Cloudy,Hyderabad,Kukatpally,Jubilee Hills,Bike,6.93,16,55.44,13.86,41.58,UPI,1166,4.1,3.4,1.0
8856,2025-12-18,Thursday,0,8,Sunny,Hyderabad,Dilsukhnagar,Ameerpet,Mini,11.12,26,200.16,44.48,155.68,Debit Card,1052,4.0,4.3,1.5
8857,2025-10-14,Tuesday,0,16,Rainy,Hyderabad,Rajiv Gandhi International Airport,Jubilee Hills,Auto,21.41,51,256.92,64.23,192.69,Wallet,1109,4.2,3.6,1.2
8858,2025-12-04,Thursday,0,6,Cloudy,Hyderabad,Secunderabad,Miyapur,Mini,16.36,39,196.32,65.44,130.88,Debit Card,1377,4.9,3.6,1.0
8859,2026-05-31,Sunday,1,19,Cloudy,Hyderabad,Ameerpet,Secunderabad,SUV,5.32,12,159.6,37.24,122.36,Wallet,1257,4.4,4.0,1.5
8860,2026-05-22,Friday,0,1,Cloudy,Hyderabad,Charminar,Dilsukhnagar,SUV,5.37,12,107.4,37.59,69.81,Credit Card,1255,4.5,4.0,1.0
8861,2026-01-16,Friday,0,14,Cloudy,Hyderabad,Hitech City,Kukatpally,SUV,6.16,14,123.2,43.12,80.08,UPI,1460,4.9,3.4,1.0
8862,2026-06-05,Friday,0,6,Cloudy,Hyderabad,Banjara Hills,Secunderabad,SUV,6.97,16,139.4,48.79,90.61,UPI,1362,4.7,4.0,1.0
8863,2025-12-19,Friday,0,21,Sunny,Hyderabad,Ameerpet,Dilsukhnagar,Auto,11.12,26,166.8,33.36,133.44,Wallet,1393,3.9,4.2,1.5
8864,2025-10-10,Friday,0,12,Rainy,Hyderabad,Ameerpet,Banjara Hills,SUV,2.92,7,70.08,20.44,49.64,Cash,1187,4.4,3.9,1.2
8865,2026-04-24,Friday,0,0,Cloudy,Hyderabad,Uppal,Jubilee Hills,SUV,16.42,39,328.4,114.94,213.46,Credit Card,1231,5.0,4.8,1.0
8866,2025-09-09,Tuesday,0,19,Rainy,Hyderabad,Gachibowli,Hitech City,SUV,3.03,7,103.02,21.21,81.81,Wallet,1348,3.6,4.5,1.7
8867,2026-01-31,Saturday,1,17,Rainy,Hyderabad,Gachibowli,Jubilee Hills,Bike,6.24,14,59.9,12.48,47.42,Cash,1301,3.9,4.6,1.2
8868,2026-06-11,Thursday,0,11,Cloudy,Hyderabad,Madhapur,Hitech City,Mini,1.61,3,19.32,6.44,12.88,Credit Card,1118,4.0,3.5,1.0
8869,2026-02-09,Monday,0,17,Sunny,Hyderabad,Kukatpally,Uppal,SUV,19.6,47,392.0,137.2,254.8,Debit Card,1148,4.2,3.7,1.0
8870,2026-04-05,Sunday,1,17,Sunny,Hyderabad,Kukatpally,Gachibowli,Mini,8.1,19,97.2,32.4,64.8,UPI,1328,4.3,3.4,1.0
8871,2026-07-02,Thursday,0,10,Sunny,Hyderabad,Dilsukhnagar,Hitech City,Sedan,17.72,42,425.28,88.6,336.68,Cash,1421,4.8,4.0,1.5
8872,2025-08-10,Sunday,1,7,Rainy,Hyderabad,Uppal,Miyapur,Sedan,23.8,57,456.96,119.0,337.96,UPI,1027,4.6,4.7,1.2
8873,2025-09-25,Thursday,0,17,Rainy,Hyderabad,Begumpet,Rajiv Gandhi International Airport,SUV,22.89,54,549.36,160.23,389.13,Cash,1471,3.8,3.3,1.2
8874,2026-03-02,Monday,0,9,Rainy,Hyderabad,Secunderabad,Begumpet,Bike,3.39,8,46.1,6.78,39.32,Credit Card,1224,4.8,4.5,1.7
8875,2025-09-05,Friday,0,19,Rainy,Hyderabad,Charminar,Secunderabad,Sedan,9.02,21,245.34,45.1,200.24,Cash,1436,4.5,5.0,1.7
8876,2026-07-12,Sunday,1,14,Cloudy,Hyderabad,Charminar,Kukatpally,Auto,16.76,40,167.6,50.28,117.32,Debit Card,1195,4.3,4.3,1.0
8877,2026-05-24,Sunday,1,16,Sunny,Hyderabad,Uppal,Charminar,Mini,10.22,24,122.64,40.88,81.76,Cash,1147,4.2,4.7,1.0
8878,2026-06-25,Thursday,0,22,Sunny,Hyderabad,Banjara Hills,Kukatpally,Sedan,10.02,24,160.32,50.1,110.22,Credit Card,1194,3.7,3.6,1.0
8879,2025-09-23,Tuesday,0,10,Sunny,Hyderabad,Kukatpally,Madhapur,Bike,5.22,12,62.64,10.44,52.2,UPI,1152,4.8,4.9,1.5
8880,2026-07-30,Thursday,0,8,Sunny,Hyderabad,Charminar,Kukatpally,Mini,16.76,40,301.68,67.04,234.64,Wallet,1130,3.9,4.1,1.5
8881,2026-06-27,Saturday,1,17,Sunny,Hyderabad,Miyapur,Madhapur,Sedan,6.56,15,104.96,32.8,72.16,Wallet,1158,4.5,4.2,1.0
8882,2025-08-16,Saturday,1,21,Cloudy,Hyderabad,Begumpet,Gachibowli,Sedan,12.52,30,300.48,62.6,237.88,Wallet,1005,4.7,3.7,1.5
8883,2025-09-13,Saturday,1,17,Rainy,Hyderabad,Miyapur,Madhapur,SUV,6.56,15,157.44,45.92,111.52,Cash,1379,4.8,3.2,1.2
8884,2025-11-07,Friday,0,17,Cloudy,Hyderabad,Begumpet,Hitech City,Sedan,9.51,22,152.16,47.55,104.61,Wallet,1287,4.7,4.8,1.0
8885,2026-04-01,Wednesday,0,22,Sunny,Hyderabad,Ameerpet,Uppal,SUV,12.28,29,245.6,85.96,159.64,Cash,1082,3.5,4.6,1.0
8886,2025-12-20,Saturday,1,7,Sunny,Hyderabad,LB Nagar,Ameerpet,Auto,15.0,36,150.0,45.0,105.0,Debit Card,1137,4.0,3.1,1.0
8887,2026-04-12,Sunday,1,19,Sunny,Hyderabad,Charminar,Gachibowli,Bike,15.94,38,191.28,31.88,159.4,Credit Card,1133,4.1,3.7,1.5
8888,2026-01-27,Tuesday,0,22,Sunny,Hyderabad,Ameerpet,Jubilee Hills,Sedan,4.41,10,70.56,22.05,48.51,Wallet,1186,4.2,3.8,1.0
8889,2026-07-18,Saturday,1,9,Cloudy,Hyderabad,Jubilee Hills,LB Nagar,Mini,18.17,43,327.06,72.68,254.38,Wallet,1113,4.5,4.5,1.5
8890,2025-12-31,Wednesday,0,12,Cloudy,Hyderabad,Ameerpet,Begumpet,Bike,2.08,4,16.64,4.16,12.48,Cash,1315,4.6,3.3,1.0
8891,2026-07-23,Thursday,0,21,Sunny,Hyderabad,Ameerpet,Kukatpally,Bike,8.18,19,98.16,16.36,81.8,Debit Card,1340,4.6,3.7,1.5
8892,2025-10-19,Sunday,1,19,Cloudy,Hyderabad,Begumpet,Gachibowli,Bike,12.52,30,150.24,25.04,125.2,Debit Card,1352,4.9,5.0,1.5
8893,2025-09-26,Friday,0,17,Rainy,Hyderabad,Banjara Hills,Uppal,Mini,12.76,30,183.74,51.04,132.7,Credit Card,1453,4.4,3.5,1.2
8894,2026-01-06,Tuesday,0,13,Rainy,Hyderabad,Miyapur,Rajiv Gandhi International Airport,SUV,29.45,70,706.8,206.15,500.65,Debit Card,1355,3.7,3.8,1.2
8895,2026-06-20,Saturday,1,9,Rainy,Hyderabad,Begumpet,Jubilee Hills,Auto,6.46,15,109.82,19.38,90.44,Debit Card,1398,3.9,3.5,1.7
8896,2026-07-15,Wednesday,0,17,Sunny,Hyderabad,Begumpet,Madhapur,Sedan,8.0,19,128.0,40.0,88.0,Debit Card,1377,4.3,3.9,1.0
8897,2026-04-07,Tuesday,0,5,Rainy,Hyderabad,Hitech City,Rajiv Gandhi International Airport,Bike,23.16,55,222.34,46.32,176.02,Wallet,1475,3.6,3.5,1.2
8898,2026-04-13,Monday,0,8,Rainy,Hyderabad,Ameerpet,LB Nagar,Bike,15.0,36,204.0,30.0,174.0,Debit Card,1448,3.5,4.6,1.7
8899,2026-06-14,Sunday,1,7,Rainy,Hyderabad,Ameerpet,Rajiv Gandhi International Airport,Mini,21.92,52,315.65,87.68,227.97,Debit Card,1431,4.0,4.1,1.2
8900,2026-02-06,Friday,0,9,Cloudy,Hyderabad,Secunderabad,Jubilee Hills,Sedan,9.72,23,233.28,48.6,184.68,Credit Card,1186,4.1,4.6,1.5
8901,2025-11-06,Thursday,0,14,Sunny,Hyderabad,Begumpet,Dilsukhnagar,Auto,10.36,24,103.6,31.08,72.52,Debit Card,1355,4.6,4.4,1.0
8902,2025-11-10,Monday,0,7,Sunny,Hyderabad,Begumpet,Miyapur,Mini,13.12,31,157.44,52.48,104.96,Debit Card,1124,4.9,4.4,1.0
8903,2026-07-02,Thursday,0,17,Rainy,Hyderabad,Banjara Hills,Jubilee Hills,SUV,4.07,9,97.68,28.49,69.19,Debit Card,1336,4.4,4.4,1.2
8904,2026-07-29,Wednesday,0,11,Cloudy,Hyderabad,Charminar,Rajiv Gandhi International Airport,Auto,14.26,34,142.6,42.78,99.82,UPI,1315,4.8,3.6,1.0
8905,2026-04-18,Saturday,1,9,Cloudy,Hyderabad,Dilsukhnagar,Madhapur,Sedan,16.66,39,399.84,83.3,316.54,Debit Card,1426,4.3,4.7,1.5
8906,2026-01-01,Thursday,0,18,Cloudy,Hyderabad,Kukatpally,Charminar,Auto,16.76,40,251.4,50.28,201.12,Wallet,1081,4.2,4.7,1.5
8907,2025-12-12,Friday,0,18,Rainy,Hyderabad,Hitech City,Jubilee Hills,Mini,3.4,8,69.36,13.6,55.76,Debit Card,1274,3.7,3.4,1.7
8908,2025-11-04,Tuesday,0,18,Rainy,Hyderabad,LB Nagar,Madhapur,Mini,20.51,49,418.4,82.04,336.36,Cash,1222,4.5,3.3,1.7
8909,2026-05-26,Tuesday,0,6,Rainy,Hyderabad,Dilsukhnagar,Miyapur,Sedan,22.84,54,438.53,114.2,324.33,UPI,1452,4.2,3.5,1.2
8910,2026-04-29,Wednesday,0,12,Rainy,Hyderabad,Kukatpally,Gachibowli,Mini,8.1,19,116.64,32.4,84.24,Credit Card,1121,3.5,3.4,1.2
8911,2025-11-29,Saturday,1,8,Rainy,Hyderabad,Banjara Hills,Secunderabad,Mini,6.97,16,142.19,27.88,114.31,Cash,1353,3.6,4.7,1.7
8912,2026-02-18,Wednesday,0,8,Sunny,Hyderabad,Gachibowli,Uppal,Bike,22.65,54,271.8,45.3,226.5,Cash,1349,3.9,3.3,1.5
8913,2025-08-03,Sunday,1,14,Rainy,Hyderabad,Jubilee Hills,Gachibowli,Bike,6.24,14,59.9,12.48,47.42,UPI,1110,4.5,4.9,1.2
8914,2026-01-19,Monday,0,12,Rainy,Hyderabad,Gachibowli,Dilsukhnagar,SUV,20.28,48,486.72,141.96,344.76,Credit Card,1131,4.7,4.4,1.2
8915,2026-07-08,Wednesday,0,10,Rainy,Hyderabad,Rajiv Gandhi International Airport,Charminar,Mini,14.26,34,290.9,57.04,233.86,Cash,1328,4.0,3.2,1.7
8916,2025-08-04,Monday,0,21,Sunny,Hyderabad,Kukatpally,Dilsukhnagar,Auto,19.26,46,288.9,57.78,231.12,Wallet,1230,4.6,3.9,1.5
8917,2025-10-15,Wednesday,0,17,Sunny,Hyderabad,Charminar,Dilsukhnagar,Bike,5.37,12,42.96,10.74,32.22,UPI,1286,4.1,3.2,1.0
8918,2026-02-13,Friday,0,12,Sunny,Hyderabad,Uppal,Dilsukhnagar,Mini,5.49,13,65.88,21.96,43.92,UPI,1149,4.9,4.5,1.0
8919,2026-04-08,Wednesday,0,17,Sunny,Hyderabad,Charminar,Uppal,Bike,10.22,24,81.76,20.44,61.32,Cash,1285,4.6,4.1,1.0
8920,2026-06-28,Sunday,1,7,Sunny,Hyderabad,Begumpet,Hitech City,Mini,9.51,22,114.12,38.04,76.08,UPI,1271,4.8,3.2,1.0
8921,2025-11-27,Thursday,0,8,Rainy,Hyderabad,Banjara Hills,Ameerpet,Sedan,2.92,7,79.42,14.6,64.82,Cash,1488,4.0,3.5,1.7
8922,2026-05-28,Thursday,0,8,Cloudy,Hyderabad,Madhapur,Banjara Hills,Sedan,6.43,15,154.32,32.15,122.17,Debit Card,1274,3.8,4.5,1.5
8923,2025-09-02,Tuesday,0,9,Rainy,Hyderabad,Ameerpet,Uppal,Bike,12.28,29,167.01,24.56,142.45,Cash,1217,4.8,3.7,1.7
8924,2026-06-05,Friday,0,13,Rainy,Hyderabad,Gachibowli,Miyapur,Auto,6.33,15,75.96,18.99,56.97,Cash,1291,4.3,4.9,1.2
8925,2026-02-15,Sunday,1,22,Sunny,Hyderabad,Kukatpally,Secunderabad,Sedan,12.12,29,193.92,60.6,133.32,Debit Card,1265,4.3,4.4,1.0
8926,2026-06-01,Monday,0,18,Rainy,Hyderabad,Gachibowli,LB Nagar,Bike,24.0,57,326.4,48.0,278.4,Cash,1155,3.6,3.3,1.7
8927,2026-03-05,Thursday,0,6,Rainy,Hyderabad,Rajiv Gandhi International Airport,Kukatpally,Auto,28.34,68,340.08,85.02,255.06,Cash,1446,3.7,3.7,1.2
8928,2026-07-31,Friday,0,0,Cloudy,Hyderabad,LB Nagar,Ameerpet,Auto,15.0,36,150.0,45.0,105.0,Wallet,1272,4.1,4.9,1.0
8929,2026-04-05,Sunday,1,20,Cloudy,Hyderabad,Jubilee Hills,Ameerpet,Bike,4.41,10,52.92,8.82,44.1,Cash,1371,3.6,3.2,1.5
8930,2026-02-07,Saturday,1,14,Sunny,Hyderabad,Ameerpet,Dilsukhnagar,SUV,11.12,26,222.4,77.84,144.56,Debit Card,1057,4.9,3.3,1.0
8931,2026-04-11,Saturday,1,19,Sunny,Hyderabad,Gachibowli,Rajiv Gandhi International Airport,Auto,23.71,56,355.65,71.13,284.52,Debit Card,1421,4.3,3.8,1.5
8932,2026-01-31,Saturday,1,9,Cloudy,Hyderabad,Madhapur,Jubilee Hills,Bike,2.4,5,28.8,4.8,24.0,Debit Card,1266,4.4,3.2,1.5
8933,2026-04-12,Sunday,1,15,Sunny,Hyderabad,Uppal,Rajiv Gandhi International Airport,Mini,22.93,55,275.16,91.72,183.44,Cash,1156,3.7,3.7,1.0
8934,2025-09-05,Friday,0,9,Rainy,Hyderabad,Kukatpally,LB Nagar,Bike,23.13,55,314.57,46.26,268.31,Credit Card,1198,4.7,3.5,1.7
8935,2025-12-01,Monday,0,11,Cloudy,Hyderabad,Banjara Hills,Hitech City,Mini,7.42,17,89.04,29.68,59.36,UPI,1302,4.6,4.5,1.0
8936,2025-08-26,Tuesday,0,11,Cloudy,Hyderabad,Gachibowli,LB Nagar,Auto,24.0,57,240.0,72.0,168.0,Wallet,1322,4.9,3.5,1.0
8937,2025-10-12,Sunday,1,21,Sunny,Hyderabad,Secunderabad,Hitech City,Bike,12.87,30,154.44,25.74,128.7,UPI,1389,4.2,4.7,1.5
8938,2026-07-16,Thursday,0,8,Rainy,Hyderabad,Jubilee Hills,Banjara Hills,SUV,4.07,9,138.38,28.49,109.89,Wallet,1428,4.2,4.7,1.7
8939,2025-11-07,Friday,0,15,Cloudy,Hyderabad,Banjara Hills,Dilsukhnagar,Bike,10.3,24,82.4,20.6,61.8,Credit Card,1395,3.5,3.7,1.0
8940,2025-10-07,Tuesday,0,13,Sunny,Hyderabad,Miyapur,Rajiv Gandhi International Airport,Auto,29.45,70,294.5,88.35,206.15,Wallet,1160,4.6,4.7,1.0
8941,2026-07-06,Monday,0,15,Cloudy,Hyderabad,Begumpet,Secunderabad,Sedan,3.39,8,54.24,16.95,37.29,Credit Card,1210,4.1,4.7,1.0
8942,2025-10-06,Monday,0,11,Cloudy,Hyderabad,Ameerpet,Rajiv Gandhi International Airport,Sedan,21.92,52,350.72,109.6,241.12,Wallet,1338,4.0,4.7,1.0
8943,2025-12-03,Wednesday,0,13,Sunny,Hyderabad,Charminar,Uppal,SUV,10.22,24,204.4,71.54,132.86,Debit Card,1117,4.9,3.9,1.0
8944,2025-10-14,Tuesday,0,7,Rainy,Hyderabad,Gachibowli,Charminar,Auto,15.94,38,191.28,47.82,143.46,UPI,1341,4.9,3.6,1.2
8945,2026-06-19,Friday,0,13,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Ameerpet,Mini,21.92,52,263.04,87.68,175.36,Cash,1236,3.8,4.9,1.0
8946,2026-01-01,Thursday,0,19,Rainy,Hyderabad,Kukatpally,Madhapur,Sedan,5.22,12,141.98,26.1,115.88,Wallet,1106,3.8,4.7,1.7
8947,2026-04-01,Wednesday,0,11,Cloudy,Hyderabad,Charminar,Madhapur,Auto,13.05,31,130.5,39.15,91.35,Cash,1238,4.2,4.6,1.0
8948,2026-03-09,Monday,0,18,Sunny,Hyderabad,Uppal,Miyapur,Sedan,23.8,57,571.2,119.0,452.2,UPI,1105,4.7,3.4,1.5
8949,2026-01-26,Monday,0,15,Sunny,Hyderabad,Gachibowli,Banjara Hills,SUV,10.06,24,201.2,70.42,130.78,UPI,1467,3.7,5.0,1.0
8950,2025-11-26,Wednesday,0,9,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Charminar,SUV,14.26,34,427.8,99.82,327.98,Wallet,1205,4.5,4.3,1.5
8951,2026-03-22,Sunday,1,8,Rainy,Hyderabad,Charminar,Banjara Hills,Bike,6.79,16,92.34,13.58,78.76,Cash,1199,4.4,3.3,1.7
8952,2026-05-10,Sunday,1,19,Rainy,Hyderabad,Dilsukhnagar,Secunderabad,Bike,8.35,20,113.56,16.7,96.86,Cash,1350,3.9,3.1,1.7
8953,2025-11-05,Wednesday,0,20,Sunny,Hyderabad,Gachibowli,Ameerpet,Auto,10.56,25,158.4,31.68,126.72,Credit Card,1316,4.6,3.5,1.5
8954,2025-10-14,Tuesday,0,3,Sunny,Hyderabad,Madhapur,Miyapur,Bike,6.56,15,52.48,13.12,39.36,Wallet,1375,4.1,5.0,1.0
8955,2025-12-06,Saturday,1,10,Sunny,Hyderabad,Uppal,Dilsukhnagar,Auto,5.49,13,82.35,16.47,65.88,Cash,1376,3.6,3.8,1.5
8956,2026-04-18,Saturday,1,15,Cloudy,Hyderabad,Banjara Hills,Ameerpet,SUV,2.92,7,58.4,20.44,37.96,UPI,1038,3.5,3.9,1.0
8957,2025-09-12,Friday,0,17,Sunny,Hyderabad,Jubilee Hills,Secunderabad,Sedan,9.72,23,155.52,48.6,106.92,Credit Card,1288,4.0,3.9,1.0
8958,2026-06-03,Wednesday,0,12,Rainy,Hyderabad,Kukatpally,Jubilee Hills,Sedan,6.93,16,133.06,34.65,98.41,Credit Card,1203,4.2,3.5,1.2
8959,2026-02-01,Sunday,1,18,Rainy,Hyderabad,Ameerpet,Begumpet,Bike,2.08,4,28.29,4.16,24.13,Wallet,1171,4.7,4.1,1.7
8960,2026-02-07,Saturday,1,8,Rainy,Hyderabad,Kukatpally,Gachibowli,SUV,8.1,19,275.4,56.7,218.7,Wallet,1202,3.8,3.7,1.7
